normal_score,corrupted_score
422.354181264111,1678.5739986328038
487.2684871617293,2147.423222076105
481.69588429075736,4074.470838314562
403.3832651407466,2661.2899441940467
505.609877436241,2364.906941271069
455.2016351862738,1986.4797141808153
404.843012209262,1698.377025857023
522.0471630784426,1862.8820451869199
530.6209909182662,1950.1900330178714
418.56380566770446,2113.4774722726133
566.3660853080212,1813.847337994461
748.9929890494191,2732.683649650563
373.89597434560517,2061.4957280424137
481.8021636529936,2473.8698752682267
732.2910328203826,2153.6365092990895
719.9513583374426,2005.6450583041299
477.5815627530851,2753.4917274029485
463.6882745057069,2052.9059307778775
544.8990430026645,3011.1398670142344
423.29081339712394,2243.0411126762206
487.67234313258035,2461.9463876458944
468.4826779583067,2158.3808962728917
489.06971283735993,1999.359644996377
440.0863368808975,2214.425246082537
546.7664065702492,2508.7290457611434
486.93877807805745,2424.1869891874294
1033.6731981627927,1858.5786924853462
960.0699441197596,2011.052430014493
745.6899981014724,1768.3344232223185
738.6401789288678,1790.5980796739248
986.0950269666797,1702.9565872658118
936.5365985879099,1937.9402460867566
785.735012385989,1960.5564362548469
643.5639093715084,2170.3635353098452
565.1983485897125,2138.103762337039
700.2818144607941,1988.3794155511757
825.1225695973674,2158.107050979815
567.8678374155811,2218.868888585035
597.2999448491977,2189.8254798298462
534.8953440815055,2011.7843198727635
535.6495171152496,2509.740083711916
481.3637752729214,2333.554146518284
518.5411242845466,1873.0891007078294
894.519223408699,2786.2401110954393
582.9481798718665,2006.643133803351
553.9065311288252,1829.4853946146388
601.5237942189178,2048.8938690513637
594.253565065459,2010.5874685156066
547.5329687527966,2036.6447557356566
683.1804895382998,2128.7758240217327
535.4707701378674,1993.8482248898267
504.6760070921122,1834.2469657456604
615.1862515391067,1854.5687342169288
535.5422392519216,1896.3137542800253
522.9616562849608,2150.907329651776
701.1616399838892,3338.852136302636
377.0361285891934,1905.8255524538756
558.4235652245561,3185.697133640008
378.82178975015904,2494.5387120946307
342.1515781803156,1790.9365358825924
507.8891739210678,2893.9702429574204
454.04137971711236,3021.7268100215383
530.1343471672108,2666.6680290206587
601.1007642231368,3493.727060447811
576.4254478422346,2652.415035016842
405.4881748246478,2141.1867940307743
415.74295491687315,2265.091750301368
481.23588588828375,2718.5581092277166
562.7244833307504,3409.253482610206
542.0506285109351,2199.8986571233445
685.3540734155126,2311.49500367668
700.2243944151446,2322.3926482245843
578.5032685902178,2282.773150443319
667.6384045503179,2209.516706294943
618.714851394536,4217.568464350025
680.0792817825534,3383.979770908737
746.702275882069,2622.660651024293
