coverage,risk,threshold
0.14808099123602297,0.17142857142857143,0.22178557033454252
0.14838319734058628,0.1710794297352342,0.22228939943571138
0.1486854034451496,0.17073170731707318,0.22299476017734784
0.1489876095497129,0.17038539553752535,0.22370012091898428
0.1492898156542762,0.1700404858299595,0.22460701330108826
0.14959202175883954,0.1696969696969697,0.2252116082224909
0.14989422786340284,0.1693548387096774,0.2254131398629585
0.15019643396796614,0.16901408450704225,0.22551390568319227
0.15049864007252947,0.1686746987951807,0.22561467150342604
0.15080084617709277,0.1683366733466934,0.2257154373236598
0.1511030522816561,0.17,0.22581620314389358
0.1514052583862194,0.16966067864271456,0.22642079806529625
0.1517074644907827,0.1693227091633466,0.22642079806529625
0.15200967059534604,0.16898608349900596,0.22652156388553002
0.15231187669990934,0.16865079365079366,0.22652156388553005
0.15261408280447264,0.16831683168316833,0.2266223297057638
0.15291628890903597,0.16798418972332016,0.22672309552599756
0.15321849501359927,0.16765285996055226,0.22682386134623136
0.1535207011181626,0.1673228346456693,0.22773075372833532
0.1538229072227259,0.16699410609037327,0.22803305118903663
0.1541251133272892,0.16666666666666666,0.22813381700927046
0.15442731943185253,0.16634050880626222,0.2288391777509069
0.15472952553641584,0.166015625,0.2288391777509069
0.15503173164097914,0.16569200779727095,0.22893994357114067
0.15533393774554247,0.16536964980544747,0.22893994357114067
0.15563614385010577,0.1650485436893204,0.22893994357114067
0.1559383499546691,0.16666666666666666,0.2293430068520758
0.1562405560592324,0.16634429400386846,0.22964530431277708
0.1565427621637957,0.16602316602316602,0.22974607013301088
0.15684496826835903,0.1676300578034682,0.23035066505441357
0.15714717437292233,0.16923076923076924,0.2305521966948811
0.15744938047748563,0.1689059500959693,0.23065296251511488
0.15775158658204896,0.1685823754789272,0.23075372833534866
0.15805379268661227,0.1682600382409178,0.23135832325675132
0.1583559987911756,0.16793893129770993,0.23196291817815395
0.1586582048957389,0.1676190476190476,0.23196291817815395
